,year,month,ID,date_of_placement,justification,length,num_points,in_place_Sim
6497,2017,2,8014624117,23,0,120,1,1
6498,2017,3,8014309917,10,0,320,1,1
6499,2017,3,8016164817,14,0,800,1,1
6500,2017,3,8016382517,17,0,320,1,1
6501,2017,3,8016384817,9,0,800,1,1
6502,2017,3,8016389017,3,0,160,1,1
6503,2017,3,8016432217,20,0,320,1,1
6504,2017,3,8017243917,13,0,320,1,1
6505,2017,3,8017287617,8,0,160,1,1
6506,2017,3,8016484217,7,0,320,1,1
6507,2017,3,8017247417,22,0,160,1,1
6508,2017,3,8016487117,27,0,320,1,1
6509,2017,3,8016907017,8,0,160,1,1
6510,2017,3,8017162917,10,0,160,1,1
6511,2017,3,8017211017,13,0,160,1,1
6512,2017,3,8017224417,7,0,320,1,1
6513,2017,3,8017293617,27,0,160,1,1
6514,2017,3,8017297117,24,0,160,1,1
6515,2017,3,8017299417,7,0,160,1,1
6516,2017,3,8017303117,20,0,320,1,1
6517,2017,3,8017321017,7,0,320,1,1
6518,2017,3,8017307717,6,0,160,1,1
6519,2017,3,8017325517,7,0,320,1,1
6520,0,0,8017349117,0,0,0,0,0
6521,2017,3,8017354517,15,0,160,1,1
6522,2017,3,8017360517,13,0,160,1,1
6523,2017,3,8017365717,21,0,320,1,1
6524,2017,3,8017377517,9,0,240,1,1
6525,2017,3,8017379817,18,0,320,1,1
6526,0,0,8017393017,0,0,0,0,0
6527,2017,3,8017403617,7,0,160,1,1
6528,2017,3,8017531417,9,0,160,1,1
6529,2017,3,8017535017,15,0,160,1,1
6530,2017,3,8017439017,8,0,480,1,1
6531,2017,4,8017456217,3,0,160,1,1
6532,2017,3,8017471117,15,0,160,1,1
6533,2017,3,8017481717,8,0,160,1,1
6534,2017,3,8017612417,23,0,160,1,1
6535,2017,3,8017623617,7,0,320,1,1
6536,2017,3,8017635417,13,0,160,1,1
6537,2017,3,8017658417,8,0,320,1,1
6538,2017,3,8017791617,21,0,160,1,1
6539,2017,3,8018115417,9,0,320,1,1
6540,2017,3,8018584417,9,0,160,1,1
6541,2017,3,8018722817,10,0,160,1,1
6542,2017,3,8018724017,20,0,320,1,1
6543,2017,3,8019356517,23,0,160,1,1
6544,2017,3,8018899517,17,0,160,1,1
6545,2017,3,8018986517,10,0,160,1,1
6546,2017,3,8019614417,10,0,320,1,1
6547,2017,3,8019076217,21,0,160,1,1
6548,2017,3,8019091117,10,0,160,1,1
6549,2017,3,8019100017,21,0,320,1,1
6550,2017,3,8019103017,10,0,160,1,1
6551,2017,3,8019453017,27,0,160,1,1
6552,2017,3,8019139417,20,0,160,1,1
6553,2017,3,8019473117,20,0,160,1,1
6554,2017,3,8019475417,13,0,160,1,1
6555,2017,3,8019303917,14,0,160,1,1
6556,2017,3,8019497817,15,0,160,1,1
6557,2017,3,8019503817,21,0,160,1,1
6558,2017,3,8019551217,21,0,160,1,1
6559,2017,3,8019564717,13,0,160,1,1
6560,2017,3,8019528017,10,0,160,1,1
6561,2017,3,8019951017,24,0,160,1,1
6562,2017,3,8019941517,15,0,160,1,1
6563,2017,3,8019953317,13,0,160,1,1
6564,2017,3,8019955617,27,0,160,1,1
6565,2017,3,8019965117,21,0,640,1,1
6566,2017,3,8019957917,27,0,320,1,1
6567,2017,3,8019961617,27,0,320,1,1
6568,2017,3,8019967417,13,0,160,1,1
6569,2017,3,8019969717,14,0,1280,1,1
6570,2017,3,8019971117,28,0,160,1,1
6571,2017,3,8020396717,20,0,160,1,1
6572,2017,3,8020050317,21,0,160,1,1
6573,2017,3,8020144817,20,0,160,1,1
6574,2017,3,8020207017,16,0,320,1,1
6575,2017,3,8020549817,18,0,160,1,1
6576,2017,3,8020636817,21,0,160,1,1
6577,2017,3,8020326917,23,0,480,1,1
6578,2017,3,8020561817,21,0,320,1,1
6579,2017,3,8020345317,21,0,160,1,1
6580,2017,3,8020593717,21,0,480,1,1
6581,2017,3,8020745117,22,0,160,1,1
6582,2017,3,8020908817,27,0,160,1,1
6583,2017,3,8022000317,24,0,160,1,1
6584,2017,3,8021211017,23,0,320,1,1
6585,2017,3,8021223917,22,0,320,1,1
6586,2017,3,8021226817,21,0,160,1,1
6587,2017,3,8021698717,27,0,160,1,1
6588,2017,3,8021303217,16,0,160,1,1
6589,2017,3,8021424417,16,0,160,1,1
6590,2017,3,8021766217,22,0,160,1,1
6591,2017,3,8021811817,27,0,160,1,1
6592,2017,3,8021967817,23,0,320,1,1
6593,2017,3,8022317717,21,0,160,1,1
6594,2017,3,8022699717,21,0,320,1,1
6595,2017,3,8023274017,27,0,160,1,1
6596,2017,3,8023573717,27,0,160,1,1
6597,2017,3,8023784817,27,0,480,1,1
6598,2017,4,8024700217,11,0,160,1,1
6599,0,0,8026140417,0,0,0,0,0
6600,2017,3,8024025317,27,0,320,1,1
6601,2017,3,8024086217,27,0,160,1,1
6602,2017,3,8024868017,30,0,160,1,1
6603,2017,5,8024870517,10,0,160,1,1
6604,2017,3,8025802317,30,0,160,1,1
6605,2017,4,8026167017,3,0,320,1,1
6606,2017,4,8026170017,7,0,160,1,1
6607,2017,4,8026186417,3,0,160,1,1
6608,2017,5,8026367917,10,0,160,1,1
6609,2017,4,8026966017,3,0,320,1,1
6610,2017,4,8027015917,5,0,160,1,1
6611,2017,4,8027017117,3,0,320,1,1
6612,2017,4,8027019417,12,0,320,1,1
6613,2017,4,8027344217,6,0,160,1,1
6614,2017,7,8027883017,25,0,160,1,1
6615,2017,4,8028095617,7,0,160,1,1
6616,2017,4,8027027717,5,0,160,1,1
6617,2017,4,8027568817,11,0,320,1,1
6618,2017,4,8027897117,7,0,160,1,1
6619,2017,4,8027492117,6,0,160,1,1
6620,2017,4,8027537517,5,0,320,1,1
6621,2017,5,8027874117,9,0,160,1,1
6622,2017,4,8028100017,6,0,160,1,1
6623,2017,4,8028102217,6,0,160,1,1
6624,2017,4,8028105117,6,0,160,1,1
6625,0,0,8028215117,0,0,0,0,0
6626,2017,4,8030007317,12,0,480,1,1
6627,2017,4,8028550517,11,0,160,1,1
6628,0,0,8028601917,0,0,0,0,0
6629,2017,4,8029552117,11,0,160,1,1
6630,2017,4,8028827717,7,0,160,1,1
6631,2017,4,8030059317,11,0,320,1,1
6632,2017,4,8028997017,12,0,320,1,1
6633,2017,4,8029617617,11,0,320,1,1
6634,2017,4,8029967717,11,0,480,1,1
6635,2017,4,8030013317,12,0,320,1,1
6636,2017,4,8029984917,11,0,160,1,1
6637,0,0,8030031117,0,0,0,0,0
6638,2017,4,8029997317,12,0,160,1,1
6639,2017,4,8030078817,12,0,160,1,1
6640,2017,4,8030130017,11,0,160,1,1
6641,2017,4,8030169317,17,0,160,1,1
6642,2017,4,8030203717,12,0,480,1,1
6643,2017,4,8030197717,12,0,640,1,1
6644,2017,4,8030236217,13,0,320,1,1
6645,2017,4,8030528317,12,0,160,1,1
6646,2017,4,8030268117,12,0,160,1,1
6647,2017,4,8030388717,13,0,160,1,1
6648,2017,4,8030395317,12,0,320,1,1
6649,2017,4,8030693417,13,0,320,1,1
6650,2017,4,8030807017,19,0,160,1,1
6651,0,0,8030870317,0,0,0,0,0
6652,2017,4,8031065717,13,0,160,1,1
6653,2017,4,8031073017,13,0,320,1,1
6654,2017,5,8031147317,2,0,160,1,1
6655,2017,4,8031176317,17,0,320,1,1
6656,2017,4,8031225417,17,0,160,1,1
6657,2017,4,8031290017,27,0,480,1,1
6658,0,0,8031237217,0,0,0,0,0
6659,2017,4,8031294617,18,0,320,1,1
6660,2017,4,8031337717,18,0,320,1,1
6661,0,0,8031345017,0,0,0,0,0
6662,2017,4,8031351017,18,0,160,1,1
6663,2017,4,8031473817,18,0,360,1,1
6664,2017,4,8031379117,18,0,160,1,1
6665,2017,4,8031383917,18,0,160,1,1
6666,2017,4,8031398617,19,0,160,1,1
6667,2017,4,8031400017,18,0,160,1,1
6668,2017,4,8031619217,18,0,320,1,1
6669,2017,4,8031446017,18,0,160,1,1
6670,2017,4,8031583817,18,0,160,1,1
6671,2017,5,8031910917,2,0,160,1,1
6672,2017,5,8032080017,24,0,160,1,1
6673,2017,4,8032278417,27,0,160,1,1
6674,2017,4,8032430017,26,0,160,1,1
6675,2017,4,8032489517,26,0,160,1,1
6676,2017,4,8032503817,25,0,320,1,1
6677,2017,4,8032902017,25,0,320,1,1
6678,2017,5,8033477017,9,0,160,1,1
6679,2017,4,8033952017,27,0,160,1,1
6680,2017,5,8033485317,2,0,160,1,1
6681,2017,5,8033090917,5,0,160,1,1
6682,0,0,8033129217,0,0,0,0,0
6683,2017,5,8033132317,2,0,320,1,1
6684,2017,5,8033543317,2,0,320,1,1
6685,2017,5,8034598617,2,0,320,1,1
6686,2017,5,8033997417,8,0,480,1,1
6687,2017,4,8033611917,27,0,160,1,1
6688,2017,5,8033680017,9,0,160,1,1
6689,2017,4,8034465617,27,0,160,1,1
6690,2017,5,8035157317,11,0,160,1,1
6691,2017,5,8035624017,5,0,160,1,1
6692,2017,5,8035760117,9,0,320,2,1
6693,2017,5,8035821017,8,0,160,1,1
6694,2017,5,8036129317,5,0,320,2,1
6695,2017,5,8035945117,5,0,320,2,1
6696,2017,5,8036240117,5,0,320,2,1
6697,2017,5,8036258817,5,0,320,2,1
6698,2017,5,8036199117,5,0,320,1,1
6699,0,0,8036285517,0,0,0,0,0
6700,2017,5,8036327017,12,0,160,1,1
6701,2017,5,8036429717,8,0,320,1,1
6702,0,0,8036463017,0,0,0,0,0
6703,2017,5,8036434017,8,0,480,1,1
6704,2017,5,8036652817,12,0,160,1,1
6705,2017,5,8037060717,8,0,480,1,1
6706,2017,5,8037910017,10,0,160,1,1
6707,0,0,8037579217,0,0,0,0,0
6708,0,0,8037795717,0,0,0,0,0
6709,2017,5,8037585217,9,0,160,1,1
6710,2017,5,8037797017,12,0,160,1,1
6711,0,0,8037809817,0,0,0,0,0
6712,0,0,8037832017,0,0,0,0,0
6713,2017,5,8037923517,12,0,160,1,1
6714,2017,5,8037936017,11,0,160,1,1
6715,2017,5,8038161117,12,0,160,1,1
6716,2017,3,8038206517,21,0,160,1,1
6717,2017,5,8038185817,24,0,480,1,1
6718,2017,5,8038363317,9,0,320,2,1
6719,2017,5,8038485117,15,0,160,1,1
6720,2017,5,8038587917,9,0,160,1,1
6721,2017,5,8038532017,12,0,160,1,1
6722,2017,4,8038536517,13,0,160,1,1
6723,2017,5,8038538817,9,0,160,1,1
6724,2017,5,8038633017,10,0,320,1,1
6725,2017,5,8038636017,10,0,160,1,1
6726,2017,5,8038891017,10,0,160,1,1
6727,0,0,8038832317,0,0,0,0,0
6728,2017,5,8038860717,10,0,160,1,1
6729,2017,5,8038896117,11,0,160,1,1
6730,2017,5,8038913317,10,0,160,1,1
6731,2017,5,8038935717,10,0,480,1,1
6732,2017,5,8038943017,9,0,320,1,1
6733,0,0,8039044917,0,0,0,0,0
6734,2017,5,8039114717,11,0,160,1,1
6735,2017,5,8039557617,16,0,320,1,1
6736,2017,5,8039566517,16,0,120,1,1
6737,2017,5,8039429817,16,0,160,1,1
6738,2017,5,8040044917,16,0,320,1,1
6739,2017,5,8040051517,16,0,320,1,1
6740,2017,5,8040409717,16,0,480,1,1
6741,2017,5,8040852817,16,0,160,1,1
6742,2017,5,8042596917,23,0,160,1,1
6743,2017,5,8042674017,23,0,640,1,1
6744,2017,5,8044259017,25,0,320,1,1
6745,2017,5,8044264317,25,0,160,1,1
6746,2017,5,8043249017,23,0,160,1,1
6747,2017,5,8043382217,24,0,320,1,1
6748,2017,5,8043822217,25,0,160,1,1
6749,2017,5,8044282117,29,0,160,1,1
6750,2017,5,8044616717,25,0,160,1,1
6751,2017,5,8044581917,25,0,320,1,1
6752,0,0,8044594317,0,0,0,0,0
6753,2017,5,8044685917,25,0,160,1,1
6754,2017,5,8044713217,26,0,320,1,1
6755,2017,5,8045298917,29,0,240,1,1
6756,2017,5,8045323317,29,0,320,1,1
6757,2017,5,8045498817,29,0,240,1,1
6758,2017,5,8045512017,29,0,240,1,1
6759,2017,5,8045781117,31,0,640,1,1
6760,2017,6,8045859017,1,0,320,1,1
6761,2017,5,8045982717,30,0,160,1,1
6762,2017,5,8045995117,31,0,160,1,1
6763,2017,6,8046089417,5,0,320,1,1
6764,2017,5,8046179317,31,0,320,1,1
6765,2017,5,8046222617,31,0,160,1,1
6766,2017,6,8046333217,2,0,160,1,1
6767,2017,6,8046374017,1,0,320,1,1
6768,2017,6,8046567317,3,0,160,1,1
6769,2017,5,8046577917,31,0,160,1,1
6770,2017,6,8046579117,1,0,480,1,1
6771,2017,6,8046762017,2,0,160,1,1
6772,2017,5,8046585117,31,0,320,1,1
6773,2017,6,8046656617,1,0,160,1,1
6774,2017,6,8046702817,1,0,160,1,1
6775,2017,5,8046610617,31,0,320,1,1
6776,2017,6,8046741317,1,0,160,1,1
6777,2017,6,8046682717,1,0,320,1,1
6778,0,0,8046687917,0,0,0,0,0
6779,2017,6,8046766617,1,0,160,1,1
6780,2017,5,8046753117,31,0,320,2,1
6781,2017,5,8046857117,31,0,160,1,1
6782,2017,6,8046863117,1,0,160,1,1
6783,2017,5,8046934617,31,0,160,1,1
6784,2017,6,8046978317,1,0,160,1,1
6785,2017,6,8047065117,5,0,320,1,1
6786,2017,6,8047004217,1,0,320,1,1
6787,2017,6,8047176817,1,0,320,1,1
6788,0,0,8047099317,0,0,0,0,0
6789,2017,6,8047180517,2,0,320,1,1
6790,2017,6,8047192317,1,0,160,1,1
6791,2017,6,8047144917,1,0,160,1,1
6792,2017,6,8047163317,1,0,160,1,1
6793,2017,6,8047215317,1,0,320,1,1
6794,2017,6,8047271017,2,0,160,1,1
6795,2017,6,8047273317,2,0,160,1,1
6796,2017,6,8047385617,1,0,160,1,1
6797,2017,6,8047394517,1,0,160,1,1
6798,2017,6,8047445917,1,0,160,1,1
6799,2017,6,8047449417,2,0,160,1,1
6800,0,0,8047473217,0,0,0,0,0
6801,2017,6,8047747517,2,0,160,1,1
6802,2017,6,8047614517,2,0,160,1,1
6803,2017,6,8047626317,2,0,160,1,1
6804,2017,6,8047645817,2,0,160,1,1
6805,0,0,8047674817,0,0,0,0,0
6806,2017,6,8047935617,2,0,160,1,1
6807,2017,6,8047957017,2,0,160,1,1
6808,2017,6,8048021817,2,0,480,1,1
6809,2017,6,8048091617,5,0,320,1,1
6810,2017,6,8048134717,2,0,160,1,1
6811,2017,6,8048166617,5,0,320,1,1
6812,2017,6,8048212817,3,0,160,1,1
6813,2017,6,8048493717,3,0,320,1,1
6814,2017,6,8048395517,3,0,320,1,1
6815,2017,6,8048509017,5,0,160,1,1
6816,2017,6,8048533917,7,0,320,1,1
6817,2017,6,8048890617,8,0,160,1,1
6818,2017,6,8048897017,7,0,160,1,1
6819,2017,6,8048972217,12,0,320,1,1
6820,2017,6,8049756117,7,0,160,1,1
6821,2017,6,8049115617,7,0,80,1,1
6822,2017,6,8049175917,8,0,160,1,1
6823,2017,6,8049788017,7,0,160,1,1
6824,2017,6,8049458017,7,0,160,1,1
6825,2017,6,8049823017,12,0,480,1,1
6826,2017,6,8049830717,10,0,120,1,1
6827,2017,6,8049850817,7,0,160,1,1
6828,2017,6,8049730217,7,0,480,1,1
6829,2017,6,8049881017,7,0,320,1,1
6830,2017,6,8049910017,7,0,160,1,1
6831,2017,6,8050394217,12,0,320,1,1
6832,2017,6,8050501317,9,0,320,2,1
6833,2017,6,8050510217,9,0,320,2,1
6834,2017,6,8050814117,9,0,320,2,1
6835,2017,6,8052028317,12,0,320,1,1
6836,2017,6,8052030817,13,0,120,1,1
6837,2017,6,8051145617,9,0,160,1,1
6838,0,0,8052041017,0,0,0,0,0
6839,2017,6,8051788417,12,0,160,1,1
6840,0,0,8052110117,0,0,0,0,0
6841,2017,6,8052018817,12,0,160,1,1
6842,2017,6,8053124617,15,0,240,2,1
6843,2017,6,8053404917,16,0,320,1,1
6844,2017,6,8053433917,15,0,120,1,1
6845,2017,6,8053543917,15,0,160,1,1
6846,2017,6,8053601917,15,0,240,2,1
6847,2017,6,8053630917,15,0,160,1,1
6848,0,0,8053634417,0,0,0,0,0
6849,2017,6,8053677517,15,0,160,1,1
6850,2017,6,8053711917,15,0,240,2,1
6851,2017,6,8053812017,15,0,160,1,1
6852,0,0,8054112117,0,0,0,0,0
6853,2017,6,8053883417,16,0,320,1,1
6854,2017,6,8053889217,15,0,240,2,1
6855,2017,6,8053956117,15,0,240,2,1
6856,2017,6,8053985117,16,0,160,1,1
6857,2017,6,8054050617,16,0,160,1,1
6858,0,0,8054085417,0,0,0,0,0
6859,2017,6,8054094317,19,0,320,1,1
6860,0,0,8054158117,0,0,0,0,0
6861,2017,6,8054162917,16,0,320,1,1
6862,2017,6,8054166417,16,0,160,1,1
6863,2017,6,8054178217,19,0,160,1,1
6864,2017,6,8054726017,20,0,320,1,1
6865,2017,6,8054253417,19,0,320,1,1
6866,2017,6,8056085117,27,0,160,1,1
6867,0,0,8056443517,0,0,0,0,0
6868,2017,6,8056447017,27,0,480,1,1
6869,2017,6,8056451817,27,0,480,1,1
6870,2017,6,8056455317,27,0,160,1,1
6871,2017,6,8057009717,27,0,320,1,1
6872,2017,6,8057182017,28,0,320,1,1
6873,2017,6,8057365817,28,0,320,1,1
6874,2017,6,8057553917,29,0,160,1,1
6875,2017,6,8057648017,30,0,320,1,1
6876,2017,6,8057621417,29,0,480,1,1
6877,2017,6,8057629517,29,0,320,1,1
6878,2017,6,8057637817,29,0,160,1,1
6879,2017,6,8057655617,30,0,160,1,1
6880,2017,6,8057763317,30,0,120,1,1
6881,2017,6,8057780517,29,0,320,1,1
6882,2017,6,8057783417,29,0,320,1,1
6883,2017,7,8057821317,3,0,160,1,1
6884,2017,6,8058134017,30,0,800,1,1
6885,2017,6,8058255117,30,0,160,1,1
6886,2017,6,8057980417,30,0,160,1,1
6887,0,0,8058020417,0,0,0,0,0
6888,2017,7,8058023317,3,0,320,1,1
6889,2017,6,8058391217,30,0,160,1,1
6890,2017,6,8058204817,30,0,160,1,1
6891,2017,6,8058344417,30,0,480,1,1
6892,2017,6,8058422517,30,0,320,1,1
6893,0,0,8058601717,0,0,0,0,0
6894,2017,7,8058616417,3,0,160,1,1
6895,2017,7,8058620117,3,0,160,1,1
6896,0,0,8059013117,0,0,0,0,0
6897,0,0,8058789617,0,0,0,0,0
6898,0,0,8067257019,0,0,0,0,0
6899,0,0,8058819217,0,0,0,0,0
6900,2017,7,8058986617,11,0,480,1,1
6901,2017,7,8058940617,3,0,160,1,1
6902,0,0,8058918017,0,0,0,0,0
6903,2017,7,8058972517,4,0,160,1,1
6904,2017,7,8058949317,4,0,160,1,1
6905,2017,7,8059002017,4,0,480,1,1
6906,2017,7,8058981417,4,0,160,1,1
6907,2017,7,8059015417,5,0,160,1,1
6908,2017,7,8059029517,5,0,160,1,1
6909,2017,7,8059071117,4,0,160,1,1
6910,2017,7,8059101817,4,0,160,1,1
6911,2017,7,8059148417,11,0,160,1,1
6912,2017,7,8059634617,5,0,320,1,1
6913,2017,7,8059971217,6,0,1280,1,1
6914,2017,7,8059667117,6,0,320,1,1
6915,2017,7,8059675417,6,0,160,1,1
6916,2017,7,8059340217,7,0,160,1,1
6917,2017,7,8059360317,6,0,320,1,1
6918,2017,7,8059374417,10,0,160,1,1
6919,0,0,8059758717,0,0,0,0,0
6920,2017,7,8059522317,10,0,160,1,1
6921,2017,7,8059765317,10,0,160,1,1
6922,2017,7,8059781917,10,0,240,1,1
6923,2017,7,8060000717,10,0,480,1,1
6924,2017,7,8059957017,6,0,160,1,1
6925,2017,7,8060115917,10,0,160,1,1
6926,2017,7,8060174517,10,0,160,1,1
6927,2017,7,8060181117,7,0,160,1,1
6928,0,0,8060539317,0,0,0,0,0
6929,2017,7,8060409217,6,0,160,1,1
6930,2017,7,8060413017,10,0,240,1,1
6931,0,0,8060747517,0,0,0,0,0
6932,2017,7,8060417517,10,0,240,1,1
6933,2017,7,8060420617,10,0,160,1,1
6934,2017,7,8060449417,10,0,320,1,1
6935,0,0,8060652417,0,0,0,0,0
6936,2017,7,8060890217,10,0,160,1,1
6937,2017,7,8061002317,10,0,320,1,1
6938,2017,7,8061396117,10,0,160,1,1
6939,2017,7,8061417917,10,0,160,1,1
6940,0,0,8061442317,0,0,0,0,0
6941,0,0,8061445217,0,0,0,0,0
6942,2017,7,8061719517,10,0,120,1,1
6943,0,0,8062302017,0,0,0,0,0
6944,2017,7,8062958317,18,0,160,1,1
6945,2017,7,8062446217,21,0,480,1,1
6946,2017,7,8063029617,18,0,160,1,1
6947,2017,7,8062742017,18,0,480,3,1
6948,2017,7,8063153917,18,0,160,1,1
6949,2017,7,8063507517,18,0,160,1,1
6950,2017,7,8063212517,18,0,160,1,1
6951,2017,7,8063927417,18,0,160,1,1
6952,0,0,8063915617,0,0,0,0,0
6953,2017,7,8064172717,18,0,160,1,1
6954,0,0,8065190917,0,0,0,0,0
6955,0,0,8065362417,0,0,0,0,0
6956,2017,7,8064788817,21,0,240,1,1
6957,2017,7,8065410917,21,0,160,1,1
6958,2017,7,8065154217,21,0,160,1,1
6959,2017,7,8065759117,21,0,320,1,1
6960,2017,7,8065763917,21,0,320,1,1
6961,2017,7,8065761617,24,0,320,1,1
6962,2017,7,8065779217,21,0,160,1,1
6963,2017,7,8065833717,21,0,240,2,1
6964,2017,7,8065971017,22,0,320,1,1
6965,2017,7,8066315017,22,0,160,1,1
6966,2017,7,8065987417,22,0,320,1,1
6967,2017,7,8065998617,21,0,160,1,1
6968,2017,7,8066012717,22,0,320,1,1
6969,2017,7,8066212617,22,0,160,1,1
6970,2017,7,8066030517,21,0,240,2,1
6971,2017,7,8066051217,22,0,640,1,1
6972,2017,7,8066219017,22,0,160,1,1
6973,2017,7,8066062417,25,0,160,1,1
6974,2017,7,8066353917,25,0,960,1,1
6975,2017,7,8066391817,22,0,160,1,1
6976,2017,7,8066508217,31,0,160,1,1
6977,2017,7,8066549017,24,0,160,1,1
6978,2017,7,8067542017,31,0,160,1,1
6979,2017,7,8068353617,31,0,320,2,1
6980,2017,7,8068068017,28,0,320,2,1
6981,0,0,8068460717,0,0,0,0,0
6982,2017,7,8068073317,28,0,160,1,1
6983,2017,7,8068305117,28,0,160,1,1
6984,2017,7,8068313417,28,0,160,1,1
6985,2017,7,8068392117,29,0,480,3,1
6986,2017,7,8068475417,28,0,480,3,1
6987,2017,7,8068394417,31,0,160,1,1
6988,2017,8,8068542317,14,0,160,1,1
6989,2017,7,8068547517,31,0,160,1,1
6990,2017,7,8068658117,31,0,160,1,1
6991,2017,8,8068758617,1,0,160,1,1
6992,2017,7,8068776417,31,0,160,1,1
6993,2017,8,8068786017,1,0,160,1,1
6994,2017,7,8068803117,31,0,160,1,1
6995,2017,8,8068812017,1,0,480,1,1
6996,2017,8,8069070817,1,0,160,1,1
6997,2017,8,8069447417,2,0,480,3,1
6998,0,0,8071123817,0,0,0,0,0
6999,0,0,8073710817,0,0,0,0,0
7000,2017,8,8073726117,14,0,160,1,1
7001,0,0,8074689217,0,0,0,0,0
7002,0,0,8076431217,0,0,0,0,0
7003,0,0,8076508517,0,0,0,0,0
7004,0,0,8076720417,0,0,0,0,0
7005,0,0,8076760617,0,0,0,0,0
7006,0,0,8077771117,0,0,0,0,0
7007,2017,9,8077552817,15,0,320,1,1
7008,0,0,8079496817,0,0,0,0,0
7009,2017,9,8083140017,15,0,320,1,1
7010,2019,5,8053582019,16,0,320,2,1
7011,2017,9,8082067717,21,0,160,1,1
7012,2017,9,8081680717,21,0,320,1,1
7013,2017,9,8083206017,15,0,320,1,1
7014,2017,9,8082529017,18,0,160,1,1
7015,2017,9,8083049217,15,0,160,1,1
7016,2017,9,8083489217,15,0,120,1,1
7017,2017,9,8084080017,18,0,320,1,1
7018,0,0,8084101817,0,0,0,0,0
7019,0,0,8059783117,0,0,0,0,0
7020,2019,6,8067842019,6,0,320,2,1
7021,2017,9,8085168917,21,0,120,1,1
7022,2017,9,8085261917,29,0,160,1,1
7023,0,0,8085487717,0,0,0,0,0
7024,2017,9,8087091317,29,0,160,1,1
7025,2017,10,8087902117,5,0,160,1,1
7026,2017,10,8090582417,6,0,160,1,1
7027,0,0,8089289517,0,0,0,0,0
7028,2017,10,8092105917,11,0,160,1,1
7029,2017,10,8092663117,18,0,160,1,1
7030,2017,10,8094706017,18,0,320,1,1
7031,2017,10,8094792317,20,0,80,1,1
7032,2017,10,8095826917,20,0,160,1,1
7033,2019,5,8053623919,15,0,160,1,1
7034,0,0,8100056817,0,0,0,0,0
7035,0,0,8100059717,0,0,0,0,0
7036,2017,11,8104878217,23,0,160,1,1
7037,2017,11,8106758417,22,0,120,1,1
7038,2017,12,8109358717,26,0,480,1,1
7039,2018,1,8109855017,17,0,240,1,1
7040,2017,12,8113286717,26,0,480,1,1
7041,2018,1,8114692917,25,0,120,1,1
7042,2018,1,8118240517,17,0,360,1,1
7043,2018,1,8116880717,17,0,160,1,1
7044,2018,1,8118333317,25,0,120,1,1
7045,2018,1,8118791117,17,0,120,1,1
7046,2018,1,8000599818,25,0,120,1,1
7047,2018,1,8002668718,25,0,120,1,1
7048,2018,1,8003165918,17,0,240,1,1
7049,2018,1,8003446818,25,0,120,1,1
7050,2018,1,8003789218,25,0,240,1,1
7051,2018,1,8003844318,17,0,320,1,1
7052,2018,1,8003847218,23,0,240,1,1
7053,2018,1,8005631718,25,0,120,1,1
7054,2018,1,8005111318,20,0,240,1,1
7055,2018,1,8006243018,20,0,220,1,1
7056,2018,1,8006797618,20,0,240,1,1
7057,2018,1,8008244418,25,0,120,1,1
7058,2018,1,8008259118,23,0,120,1,1
7059,2018,1,8008265118,25,0,120,1,1
7060,2018,1,8008300118,19,0,240,1,1
7061,2018,8,8092606618,1,0,480,1,1
7062,2018,1,8008327718,20,0,120,1,1
7063,2018,1,8008330818,20,0,280,1,1
7064,2018,1,8008342618,20,0,120,1,1
7065,2018,1,8008377418,20,0,120,1,1
7066,2018,1,8008381118,25,0,120,1,1
7067,2018,1,8008537118,20,0,1000,1,1
7068,2018,1,8008539418,20,0,240,1,1
7069,2018,1,8008578018,20,0,120,1,1
7070,2018,1,8008587918,20,0,120,1,1
7071,2018,7,8093840218,27,0,220,1,1
7072,2018,1,8008600518,20,0,120,1,1
7073,2018,1,8008605718,20,0,120,1,1
7074,2018,8,8094083018,1,0,320,1,1
7075,0,0,8094138018,0,0,0,0,0
7076,0,0,8098289218,0,0,0,0,0
7077,2019,4,8036618019,1,0,320,2,1
7078,2019,4,8036622819,1,0,160,1,1
7079,2019,4,8036683719,1,0,160,1,1
7080,2019,4,8037010619,3,0,320,2,1
7081,2019,6,8072016719,10,0,160,1,1
7082,2019,6,8072593419,11,0,160,1,1
7083,0,0,8074191019,0,0,0,0,0
7084,2019,6,8074817719,17,0,160,1,1
7085,2019,7,8074831019,5,0,160,1,1
7086,2018,8,8092448118,1,0,160,1,1
7087,2018,8,8094969918,2,0,160,1,1
7088,2019,4,8036970619,3,0,320,2,1
7089,2019,4,8036987619,2,0,160,1,1
7090,2019,4,8036343119,8,0,160,1,1
7091,2019,4,8036620519,1,0,320,2,1
7092,2019,4,8036624019,11,0,320,2,1
7093,0,0,8037066119,0,0,0,0,0
7094,0,0,8037128719,0,0,0,0,0
7095,2019,4,8038056019,11,0,320,2,1
7096,0,0,8039158019,0,0,0,0,0
7097,0,0,8039972019,0,0,0,0,0
7098,2019,4,8040013219,27,0,160,1,1
7099,2019,4,8040016119,9,0,480,3,1
7100,2019,6,8076026719,20,0,320,1,1
7101,2018,1,8008631818,20,0,240,1,1
7102,2018,1,8008642018,26,0,120,1,1
7103,2018,1,8008658318,20,0,120,1,1
7104,2018,1,8008674918,20,0,120,1,1
7105,2019,4,8036626319,1,0,540,3,1
7106,0,0,8034439119,0,0,0,0,0
